,created_at,user_id,username,tweet,english
446,2021-02-12 14:25:11 SE Asia Standard Time,293943436,nyangrossvalin,"@indostruggles Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/vemVdTyJrC","@indostruggles Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/vemVdTyJrC"
447,2021-02-12 14:23:21 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/AapYiNWosf","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/AapYiNWosf"
448,2021-02-12 14:22:41 SE Asia Standard Time,293943436,nyangrossvalin,"@jowoshitpost Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/HSr5UcRUQI","@jowoshitpost Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/HSr5UcRUQI"
449,2021-02-12 13:58:34 SE Asia Standard Time,199698482,rezaafauzii,"TELKOMSEL  Contoh penjualan pulsa 40k TELKOMSEL -Harga pulsa TSEL 40k, diaplikasi 39.425 -Asumsi kamu jual dengan harga konter +2k (42k) -Selisih 42.000-39.425 = 2.575 (untung)  https://t.co/NEnaHRUbVJ","Examples TELKOMSEL credit sales 40k 40k TELKOMSEL -Price TSEL pulse, applied 39 425 -Asumsi you sell at the counter + 2k (42k) -Selisih 42000-39425 = 2,575 (profit) https://t.co/NEnaHRUbVJ"
450,2021-02-12 13:03:17 SE Asia Standard Time,1332505825257000962,fahrezabey,"Harga sebanding dengan kualitas, kecuali sinyal internet telkomsel. Sekian, terima kasih.","Prices are comparable to quality, except telkomsel internet signal. That is all and thank you."
451,2021-02-12 12:02:37 SE Asia Standard Time,1266878682972315648,wberryka,"@charqila Hallo! Selamat Siang, Mohon izin ya 🙏  ‼️ JUAL KUOTA PULSA DAN CV E-WALLET ‼️ Harga Under Aplikasi            ⌕. Kuota Murah           ⌕. Pulsa Transfer Telkomsel           ⌕. Cv e-wallet  💸 ๑ BCA/DANA/GOPAY/OVO/SHOPEEPAY/QRIS  🔻50GB Full Only 78k🔻  https://t.co/XjcuKlxekp","@charqila Hallo! Good Morning, Kindly permit 🙏 yes! ️ PULSE AND QUOTAS FOR SALE CV E-WALLET! ️ Price Under ⌕ applications. Cheap quota ⌕. Transfer pulses ⌕ Telkomsel. Cv e-wallet 💸 1 BCA / DANA / GOPAY / OVO / SHOPEEPAY / QRIS Full 🔻50GB Only 78k🔻 https://t.co/XjcuKlxekp"
452,2021-02-12 11:54:22 SE Asia Standard Time,1266878682972315648,wberryka,"@aiembodoh Hallo! Selamat Siang, Mohon izin ya 🙏  ‼️ JUAL KUOTA PULSA DAN CV E-WALLET ‼️ Harga Under Aplikasi            ⌕. Kuota Murah           ⌕. Pulsa Transfer Telkomsel           ⌕. Cv e-wallet  💸 ๑ BCA/DANA/GOPAY/OVO/SHOPEEPAY/QRIS  🔻50GB Full Only 78k🔻  https://t.co/XjcuKlxekp","@aiembodoh Hallo! Good Morning, Kindly permit 🙏 yes! ️ PULSE AND QUOTAS FOR SALE CV E-WALLET! ️ Price Under ⌕ applications. Cheap quota ⌕. Transfer pulses ⌕ Telkomsel. Cv e-wallet 💸 1 BCA / DANA / GOPAY / OVO / SHOPEEPAY / QRIS Full 🔻50GB Only 78k🔻 https://t.co/XjcuKlxekp"
453,2021-02-12 11:47:28 SE Asia Standard Time,1266878682972315648,wberryka,@squidwardfess Pas banget nih wkwk  ‼️ JUAL KUOTA PULSA DAN CV E-WALLET ‼️ Hallo! Selamat Siang @wberryka OPEN ORDER (Harga Under Aplikasi)            ⌕. Kuota Murah           ⌕. Pulsa Transfer Telkomsel           ⌕. Cv e-wallet  💸 ๑ BCA/DANA/GOPAY/OVO/SHOPEEPAY/QRIS  🔻50GB Full Only 78k🔻  https://t.co/XjcuKlxekp,Pas @squidwardfess wkwk nih! ️ PULSE AND QUOTAS FOR SALE CV E-WALLET! ️ Hallo! Good Morning @wberryka OPEN ORDER (Price Under Applications) ⌕. Cheap quota ⌕. Transfer pulses ⌕ Telkomsel. Cv e-wallet 💸 1 BCA / DANA / GOPAY / OVO / SHOPEEPAY / QRIS Full 🔻50GB Only 78k🔻 https://t.co/XjcuKlxekp
454,2021-02-12 10:10:02 SE Asia Standard Time,1353914524919767041,unbanome,AKUN 1 @ometvgdrive BAYAR SEKALI DIPAKAI SELAMANYA! HARGA 20K HARI INI OPEN 4 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN+ TIPS BIAR DAPAT CEWEK MINAT? WA:082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv  https://t.co/zIlyEFOxIY,1 @ometvgdrive PAY ACCOUNTS USED ONCE FOREVER! 20K PRICE TODAY ONLY OPEN 4 SLOT TO OPEN BANNED (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv https://t.co/zIlyEFOxIY
455,2021-02-12 10:09:51 SE Asia Standard Time,1353914965011271680,unbannedome1,AKUN 1 @ometvgdrive HARI INI READY 4 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN+ TIPS BIAR DAPAT CEWEK MINAT? WA AJA 082192917032  HARGA 20K DIPAKE SEPUASNYA BOS. TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome  https://t.co/ZN44C1CP5N,1 @ometvgdrive TODAY ACCOUNT 4 SLOTS ARE READY TO OPEN BANNED (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? PRICE 082192917032 WA AJA using that as much BOS 20K. TRANSACTIONS VIA PULSE TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome https://t.co/ZN44C1CP5N
456,2021-02-12 10:09:35 SE Asia Standard Time,1353915259732410369,unbannedome01,AKUN 1  @ometvgdrive PROMO TERBATAS UNTUK HARI INI  HARGA 20K SUDAH DAPAT BUKA BANNED(BLOKIR)+BANTU LOGIN+TIPS BIAR DAPAT CEWEK MINAT? WA : 082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv  #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka  https://t.co/ibHQVwxycs,ACCOUNTS 1 @ometvgdrive LIMITED PROMO PRICE FOR TODAY IS ABLE TO OPEN BANNED 20K (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome #chatruletka https://t.co/ibHQVwxycs
457,2021-02-12 10:07:36 SE Asia Standard Time,1262616352751185921,korneliusmatan2,@Dennysiregar7 @Telkomsel @Singtel @muannas_alaidid Semiga ada perbaikan internal telkomsel. Papua harga selangit.,@ Dennysiregar7 @Telkomsel @Singtel Semiga @muannas_alaidid no internal repairs Telkomsel. Papua exorbitant prices.
458,2021-02-12 09:53:29 SE Asia Standard Time,1253316031080042497,hijeyhere,❗Price List Kuota Telkomsel dan Indosat❗   update harga!!  *untuk tsel cek nomor dulu yaa. harga bisa lebih murah/lebih mahal dari price list.   fastrespon klik wa kuota tsel kuota isat #zonaba #zonauang  https://t.co/HKE32x3Ffa,❗Price List Quota Telkomsel and Indosat❗ updated prices !! * To TSEL check first number yaa. the price could be cheaper / more expensive than the price list. fastrespon click wa quota quota TSEL isat #zonaba #zonauang https://t.co/HKE32x3Ffa
459,2021-02-12 08:35:54 SE Asia Standard Time,1917065407,fgdharmawan,@Telkomsel mau tanya promosi diskon 5 ribu Rupiah saat beli pulsa dari rekening LinkAja yang sudah Full Service apakah dalam bentuk potongan harga pembayaran atau saldo bonus?,@Telkomsel want to ask five thousand rupiah promotional discount when purchasing a pulse from an account that has Full Service LinkAja whether in the form of rebate payment or bonus balance?
460,2021-02-12 07:38:22 SE Asia Standard Time,1335583788034715648,rbr_erbeer,"@AnakKolong_ @wishnutama Selamat! dan semoga Telkomsel menjadi lebih baik, bukan harga ajah yg mihil tapi kualitas juga harus menyesuaikan! 🙏","@AnakKolong_ @wishnutama Congratulations! Telkomsel and hopefully for the better, not the price but the quality mihil ajah who also had to adjust! 🙏"
461,2021-02-12 05:52:21 SE Asia Standard Time,293943436,nyangrossvalin,"@jowoshitpost Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/JcfIfVwc70","@jowoshitpost Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/JcfIfVwc70"
462,2021-02-12 05:49:51 SE Asia Standard Time,293943436,nyangrossvalin,"@pantungalimar Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/N3UMYjMHNt","@pantungalimar Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/N3UMYjMHNt"
463,2021-02-12 05:48:56 SE Asia Standard Time,293943436,nyangrossvalin,"@ardhitoprmn Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/ec14VTOo7D","@ardhitoprmn Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/ec14VTOo7D"
464,2021-02-12 05:47:33 SE Asia Standard Time,293943436,nyangrossvalin,"@JeromePolin Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/jlSPy6xC55","@JeromePolin Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/jlSPy6xC55"
465,2021-02-12 05:46:23 SE Asia Standard Time,293943436,nyangrossvalin,"@rachelvennya23 Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/LIl0hWXWa6","@ Rachelvennya23 Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/LIl0hWXWa6"
466,2021-02-12 05:44:26 SE Asia Standard Time,293943436,nyangrossvalin,"@_geraldgerald_ Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/zadkntC2gt","@_geraldgerald_ Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/zadkntC2gt"
467,2021-02-12 05:43:43 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/b6glHAigPQ","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/b6glHAigPQ"
468,2021-02-12 05:42:49 SE Asia Standard Time,293943436,nyangrossvalin,"@BapaknyaRico Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/a2m8TpRnDB","@BapaknyaRico Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/a2m8TpRnDB"
469,2021-02-12 05:40:52 SE Asia Standard Time,293943436,nyangrossvalin,"@ernestprakasa Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/oLYVex9P59","@ernestprakasa Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/oLYVex9P59"
470,2021-02-12 05:39:45 SE Asia Standard Time,293943436,nyangrossvalin,"@TwittanBaper Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/3ouzp113kM","@TwittanBaper Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/3ouzp113kM"
471,2021-02-12 01:00:19 SE Asia Standard Time,293943436,nyangrossvalin,"@andihiyat Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/U24OEGdzIJ","@andihiyat Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/U24OEGdzIJ"
472,2021-02-12 00:12:56 SE Asia Standard Time,4813363154,stats_indonesia,"Jangan sampe mundur dong, Nanti Kasih harga diskon aja. Telkomsel sanggupnya bayar berapa, yg penting ikhlas.","Not until the retreat dong, I'll just love the discounted price. Telkomsel sanggupnya pay how much, which is important sincerity."
473,2021-02-11 22:17:36 SE Asia Standard Time,426280749,syariftechnic,hii k @Telkomsel kenapa paket surprise deal di kartu saya yang 1nya tidak ada harga 100rb sama 150rb . saya punya 2 kartu Telkomsel kok paketnya beda2..,why oh k @Telkomsel surprise package deal on my card that 1nya no 150rb price equal to 100K. I have 2 Telkomsel card package beda2 kok ..
474,2021-02-11 21:35:00 SE Asia Standard Time,23343960,kompascom,"Operator seluler Telkomsel kembali menggelar promo #SurpriseDeal. Khusus hari ini dan besok (11-12 Februari 2021), Telkomsel menawarkan paket internet unlimited mulai dari harga Rp 100.000. | #Tekno    https://t.co/E9fUGd7XXH","Mobile operator Telkomsel held a promo #SurpriseDeal. Special today and tomorrow (11-12 February 2021), Telkomsel to offer unlimited internet package starts at USD 100,000. | #Tekno https://t.co/E9fUGd7XXH"
475,2021-02-11 21:06:24 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
476,2021-02-11 19:57:44 SE Asia Standard Time,1050858633116831744,mrbekalicky89,@AnakKolong_ @wishnutama Om @wishnutama tolong kebijakan harga data internet @Telkomsel dikoreksi seterjangkau mungkin. Orang Daerah ada sinyal tapi harga data mencekik. Thanks🙏🙏,Om @wishnutama @wishnutama @AnakKolong_ pricing policy please @Telkomsel Internet data corrected seterjangkau possible. Local people no signal but the price of data suffocating. Thanks🙏🙏
477,2021-02-11 19:51:37 SE Asia Standard Time,135815019,detikinet,"Di pertengahan Februari ini, Telkomsel membawa paket Surprise Deal dengan tawaran kuota melimpah, namun harga ramah. Kuota 50 GB dibanderol Rp 100.000.  https://t.co/vjoax9Wrut","In mid-February, SingTel brought Deal Surprise package with abundant quota bid, but the price is friendly. A quota of 50 GB priced at Rp 100,000. https://t.co/vjoax9Wrut"
478,2021-02-11 18:16:12 SE Asia Standard Time,1202209995623788545,syarif_soden,"@SeputarTetangga Info resmi dari telkomsel, Flash sale 2 hari paket unlimited. Ada banyak pilihan.  Mulai dari harga Rp 100.000 dengan FUP 50 GB. Info selengkapnya cek di:   https://t.co/XYKFn9BwFh","@SeputarTetangga official info from Telkomsel, Flash sale 2-day unlimited package. There are many options. Ranging from Rp 100,000 to FUP 50 GB. More info check: https://t.co/XYKFn9BwFh"
479,2021-02-11 18:15:17 SE Asia Standard Time,1202209995623788545,syarif_soden,"@Datebayo0000 Info resmi dari telkomsel, Flash sale 2 hari paket unlimited. Ada banyak pilihan.  Mulai dari harga Rp 100.000 dengan FUP 50 GB. Info selengkapnya cek di:   https://t.co/XYKFn9BwFh","@ Datebayo0000 official info from Telkomsel, Flash sale 2-day unlimited package. There are many options. Ranging from Rp 100,000 to FUP 50 GB. More info check: https://t.co/XYKFn9BwFh"
480,2021-02-11 18:14:57 SE Asia Standard Time,1202209995623788545,syarif_soden,"@linimuda Info resmi dari telkomsel, Flash sale 2 hari paket unlimited. Ada banyak pilihan.  Mulai dari harga Rp 100.000 dengan FUP 50 GB. Info selengkapnya cek di:   https://t.co/XYKFn9BwFh","@linimuda official info from Telkomsel, Flash sale 2-day unlimited package. There are many options. Ranging from Rp 100,000 to FUP 50 GB. More info check: https://t.co/XYKFn9BwFh"
